rsi_period,atr_period,atr_loose_multiplier,atr_strict_multiplier,final_value
12,6,2.25,0.0075,1199.954029717684
12,6,2.25,0.01,1285.4822551907705
12,6,2.25,0.0125,1262.7203459868024
12,6,2.25,0.015,1259.237659030075
12,6,2.25,0.0175,1274.4756412260788
12,6,2.25,0.02,1319.2186983325253
12,6,2.5,0.0075,1246.535484566926
12,6,2.5,0.01,1236.1623062735778
12,6,2.5,0.0125,1198.1157629647378
12,6,2.5,0.015,1190.5612427453118
12,6,2.5,0.0175,1223.6816200206313
12,6,2.5,0.02,1318.0343376404064
12,6,2.75,0.0075,1198.766038021448
12,6,2.75,0.01,1190.7063745736696
12,6,2.75,0.0125,1168.208193608258
12,6,2.75,0.015,1169.513288289755
12,6,2.75,0.0175,1213.224449578647
12,6,2.75,0.02,1282.3024384405392
12,6,3.0,0.0075,1198.766038021448
12,6,3.0,0.01,1190.7063745736696
12,6,3.0,0.0125,1168.208193608258
12,6,3.0,0.015,1169.513288289755
12,6,3.0,0.0175,1213.224449578647
12,6,3.0,0.02,1282.3024384405392
12,7,1.75,0.0075,1216.838598747347
12,7,1.75,0.01,1188.449983331346
12,7,1.75,0.0125,1287.5366200858869
12,7,1.75,0.015,1283.3241578316508
12,7,1.75,0.0175,1283.1962958059032
12,7,1.75,0.02,1303.568595301594
12,7,2.0,0.0075,1211.872900223762
12,7,2.0,0.01,1181.7631818176278
12,7,2.0,0.0125,1274.8874157967068
12,7,2.0,0.015,1259.1868245100611
12,7,2.0,0.0175,1269.3835128810304
12,7,2.0,0.02,1319.473649617818
12,7,2.25,0.0075,1211.872900223762
12,7,2.25,0.01,1181.7631818176278
12,7,2.25,0.0125,1262.6741587072452
12,7,2.25,0.015,1259.1868245100611
12,7,2.25,0.0175,1269.3835128810304
12,7,2.25,0.02,1319.473649617818
12,7,2.5,0.0075,1198.5355372761346
12,7,2.5,0.01,1190.500828537202
12,7,2.5,0.0125,1167.9115641877636
12,7,2.5,0.015,1169.1628167066658
12,7,2.5,0.0175,1211.6396867306314
12,7,2.5,0.02,1325.197615757328
12,7,2.75,0.0075,1198.5355372761346
12,7,2.75,0.01,1190.500828537202
12,7,2.75,0.0125,1167.9115641877636
12,7,2.75,0.015,1169.1628167066658
12,7,2.75,0.0175,1211.6396867306314
12,7,2.75,0.02,1325.197615757328
12,7,3.0,0.0075,1198.5355372761346
12,7,3.0,0.01,1190.500828537202
12,7,3.0,0.0125,1167.9115641877636
12,7,3.0,0.015,1169.1628167066658
12,7,3.0,0.0175,1211.6396867306314
12,7,3.0,0.02,1325.197615757328
12,8,1.75,0.0075,1220.7887630786445
12,8,1.75,0.01,1195.4653595126135
12,8,1.75,0.0125,1287.5082983798015
12,8,1.75,0.015,1283.2877028475414
12,8,1.75,0.0175,1288.1250770893228
12,8,1.75,0.02,1282.6665759429711
12,8,2.0,0.0075,1214.387278665466
12,8,2.0,0.01,1170.6462837340969
12,8,2.0,0.0125,1262.669450499993
12,8,2.0,0.015,1259.1853058972156
12,8,2.0,0.0175,1292.9068811852137
12,8,2.0,0.02,1290.2858860621177
12,8,2.25,0.0075,1214.387278665466
12,8,2.25,0.01,1170.6462837340969
12,8,2.25,0.0125,1262.669450499993
12,8,2.25,0.015,1259.1853058972156
12,8,2.25,0.0175,1292.9068811852137
12,8,2.25,0.02,1290.2858860621177
12,8,2.5,0.0075,1198.383508090465
12,8,2.5,0.01,1168.7504749737573
12,8,2.5,0.0125,1167.7253567994844
12,8,2.5,0.015,1168.944839789864
12,8,2.5,0.0175,1210.5416349591435
12,8,2.5,0.02,1249.097054210531
12,8,2.75,0.0075,1198.383508090465
12,8,2.75,0.01,1168.7504749737573
12,8,2.75,0.0125,1167.7253567994844
12,8,2.75,0.015,1168.944839789864
12,8,2.75,0.0175,1210.5416349591435
12,8,2.75,0.02,1249.097054210531
12,8,3.0,0.0075,1198.383508090465
12,8,3.0,0.01,1168.7504749737573
12,8,3.0,0.0125,1167.7253567994844
12,8,3.0,0.015,1168.944839789864
12,8,3.0,0.0175,1210.5416349591435
12,8,3.0,0.02,1249.097054210531
12,9,1.75,0.0075,1222.5325189375303
12,9,1.75,0.01,1188.8910399498184
12,9,1.75,0.0125,1274.9512086034397
12,9,1.75,0.015,1272.2686684790126
12,9,1.75,0.0175,1283.5082314882773
12,9,1.75,0.02,1277.9126970096029
12,9,2.0,0.0075,1216.7572755015658
12,9,2.0,0.01,1174.8397177842137
12,9,2.0,0.0125,1262.6609442977613
12,9,2.0,0.015,1259.1784369492486
12,9,2.0,0.0175,1293.0412191666874
12,9,2.0,0.02,1290.4483309991222
12,9,2.25,0.0075,1216.7572755015658
12,9,2.25,0.01,1174.8397177842137
12,9,2.25,0.0125,1262.6609442977613
12,9,2.25,0.015,1259.1784369492486
12,9,2.25,0.0175,1293.0412191666874
12,9,2.25,0.02,1290.4483309991222
12,9,2.5,0.0075,1198.2627485409728
12,9,2.5,0.01,1168.6354989921865
12,9,2.5,0.0125,1167.5768208221143
12,9,2.5,0.015,1168.770945060711
12,9,2.5,0.0175,1210.5650170855715
12,9,2.5,0.02,1249.165929253693
12,9,2.75,0.0075,1198.2627485409728
12,9,2.75,0.01,1168.6354989921865
12,9,2.75,0.0125,1167.5768208221143
12,9,2.75,0.015,1168.770945060711
12,9,2.75,0.0175,1210.5650170855715
12,9,2.75,0.02,1249.165929253693
12,9,3.0,0.0075,1198.2627485409728
12,9,3.0,0.01,1168.6354989921865
12,9,3.0,0.0125,1167.5768208221143
12,9,3.0,0.015,1168.770945060711
12,9,3.0,0.0175,1210.5650170855715
12,9,3.0,0.02,1249.165929253693
12,10,1.75,0.0075,1218.8833788113775
12,10,1.75,0.01,1189.7042307210163
12,10,1.75,0.0125,1164.607533844283
12,10,1.75,0.015,1272.8044526799288
12,10,1.75,0.0175,1283.6105710040931
12,10,1.75,0.02,1278.0324338584346
12,10,2.0,0.0075,1218.8833788113775
12,10,2.0,0.01,1174.5327106671136
12,10,2.0,0.0125,1152.2830956825878
12,10,2.0,0.015,1282.3818048156909
12,10,2.0,0.0175,1293.1469470813347
12,10,2.0,0.02,1290.5764847094183
12,10,2.25,0.0075,1244.9815757593892
12,10,2.25,0.01,1204.5595863050885
12,10,2.25,0.0125,1197.7206155881577
12,10,2.25,0.015,1230.8231087520358
12,10,2.25,0.0175,1267.837865029587
12,10,2.25,0.02,1262.27219732004
12,10,2.5,0.0075,1198.1516557098134
12,10,2.5,0.01,1172.9515410038866
12,10,2.5,0.0125,1167.4344282861846
12,10,2.5,0.015,1219.8517176006678
12,10,2.5,0.0175,1210.5797460431577
12,10,2.5,0.02,1249.2141442693796
12,10,2.75,0.0075,1198.1516557098134
12,10,2.75,0.01,1172.9515410038866
12,10,2.75,0.0125,1167.4344282861846
12,10,2.75,0.015,1219.8517176006678
12,10,2.75,0.0175,1210.5797460431577
12,10,2.75,0.02,1249.2141442693796
12,10,3.0,0.0075,1198.1516557098134
12,10,3.0,0.01,1172.9515410038866
12,10,3.0,0.0125,1167.4344282861846
12,10,3.0,0.015,1219.8517176006678
12,10,3.0,0.0175,1210.5797460431577
12,10,3.0,0.02,1249.2141442693796
12,11,1.75,0.0075,1221.5422735213597
12,11,1.75,0.01,1195.7721189315105
12,11,1.75,0.0125,1166.6099547343413
12,11,1.75,0.015,1272.8254372822164
12,11,1.75,0.0175,1283.6891889602557
12,11,1.75,0.02,1278.1245819622832
12,11,2.0,0.0075,1221.5422735213597
12,11,2.0,0.01,1184.2046273637477
12,11,2.0,0.0125,1155.070443708987
12,11,2.0,0.015,1282.3762874462025
12,11,2.0,0.0175,1293.2264627216107
12,11,2.0,0.02,1290.6732441829654
12,11,2.25,0.0075,1244.886567731185
12,11,2.25,0.01,1204.5144055725723
12,11,2.25,0.0125,1197.6663018262093
12,11,2.25,0.015,1230.7638267338698
12,11,2.25,0.0175,1267.9007509315293
12,11,2.25,0.02,1262.3037945840506
12,11,2.5,0.0075,1198.0699574590487
12,11,2.5,0.01,1172.8709437060866
12,11,2.5,0.0125,1167.3336816639344
12,11,2.5,0.015,1219.7633641789596
12,11,2.5,0.0175,1210.5833901159638
12,11,2.5,0.02,1249.2007446600312
12,11,2.75,0.0075,1198.0699574590487
12,11,2.75,0.01,1172.8709437060866
12,11,2.75,0.0125,1167.3336816639344
12,11,2.75,0.015,1219.7633641789596
12,11,2.75,0.0175,1210.5833901159638
12,11,2.75,0.02,1249.2007446600312
12,11,3.0,0.0075,1198.0699574590487
12,11,3.0,0.01,1172.8709437060866
12,11,3.0,0.0125,1167.3336816639344
12,11,3.0,0.015,1219.7633641789596
12,11,3.0,0.0175,1210.5833901159638
12,11,3.0,0.02,1249.2007446600312
12,12,1.75,0.0075,1223.0421376814493
12,12,1.75,0.01,1197.6868581949416
12,12,1.75,0.0125,1168.9998170946449
12,12,1.75,0.015,1272.8497453789885
12,12,1.75,0.0175,1283.7495368013788
12,12,1.75,0.02,1278.1954037262894
12,12,2.0,0.0075,1223.0421376814493
12,12,2.0,0.01,1186.9952822976145
12,12,2.0,0.0125,1157.4420384157277
12,12,2.0,0.015,1282.3827744898254
12,12,2.0,0.0175,1293.2859475295336
12,12,2.0,0.02,1290.7457073377964
12,12,2.25,0.0075,1244.8150000693356
12,12,2.25,0.01,1204.4865424290924
12,12,2.25,0.0125,1197.633280075402
12,12,2.25,0.015,1219.7106954321437
12,12,2.25,0.0175,1210.5840842492723
12,12,2.25,0.02,1249.1817292210576
12,12,2.5,0.0075,1198.0116609370214
12,12,2.5,0.01,1172.8170784771196
12,12,2.5,0.0125,1167.2663501277257
12,12,2.5,0.015,1219.7106954321437
12,12,2.5,0.0175,1210.5840842492723
12,12,2.5,0.02,1249.1817292210576
12,12,2.75,0.0075,1198.0116609370214
12,12,2.75,0.01,1172.8170784771196
12,12,2.75,0.0125,1167.2663501277257
12,12,2.75,0.015,1219.7106954321437
12,12,2.75,0.0175,1210.5840842492723
12,12,2.75,0.02,1249.1817292210576
12,12,3.0,0.0075,1198.0116609370214
12,12,3.0,0.01,1172.8170784771196
12,12,3.0,0.0125,1167.2663501277257
12,12,3.0,0.015,1219.7106954321437
12,12,3.0,0.0175,1210.5840842492723
12,12,3.0,0.02,1249.1817292210576
12,13,1.75,0.0075,1253.266261833761
12,13,1.75,0.01,1234.8472261236009
12,13,1.75,0.0125,1228.4265377280483
12,13,1.75,0.015,1259.714194287731
12,13,1.75,0.0175,1259.0633483070358
12,13,1.75,0.02,1262.4500787043423
12,13,2.0,0.0075,1229.5788494020603
12,13,2.0,0.01,1205.0786421126534
12,13,2.0,0.0125,1200.850848966776
12,13,2.0,0.015,1239.903150629535
12,13,2.0,0.0175,1267.730066429662
12,13,2.0,0.02,1262.4500787043423
12,13,2.25,0.0075,1229.5788494020603
12,13,2.25,0.01,1205.0786421126534
12,13,2.25,0.0125,1148.8071667181862
12,13,2.25,0.015,1198.3711288202028
12,13,2.25,0.0175,1256.9064026851652
12,13,2.25,0.02,1249.2828287331777
12,13,2.5,0.0075,1174.1581237018493
12,13,2.5,0.01,1153.5957316579352
12,13,2.5,0.0125,1148.8071667181862
12,13,2.5,0.015,1198.3711288202028
12,13,2.5,0.0175,1256.9064026851652
12,13,2.5,0.02,1249.2828287331777
12,13,2.75,0.0075,1174.1581237018493
12,13,2.75,0.01,1153.5957316579352
12,13,2.75,0.0125,1148.8071667181862
12,13,2.75,0.015,1198.3711288202028
12,13,2.75,0.0175,1256.9064026851652
12,13,2.75,0.02,1249.2828287331777
12,13,3.0,0.0075,1174.1581237018493
12,13,3.0,0.01,1153.5957316579352
12,13,3.0,0.0125,1148.8071667181862
12,13,3.0,0.015,1198.3711288202028
12,13,3.0,0.0175,1256.9064026851652
12,13,3.0,0.02,1249.2828287331777
13,4,1.75,0.0075,1224.1261486062765
13,4,1.75,0.01,1215.3585776401658
13,4,1.75,0.0125,1180.2933806839822
13,4,1.75,0.015,1186.4500802420184
13,4,1.75,0.0175,1247.428693898892
13,4,1.75,0.02,1244.171350648279
13,4,2.0,0.0075,1224.1261486062765
13,4,2.0,0.01,1215.3585776401658
13,4,2.0,0.0125,1180.2933806839822
13,4,2.0,0.015,1186.4500802420184
13,4,2.0,0.0175,1247.428693898892
13,4,2.0,0.02,1244.171350648279
13,4,2.25,0.0075,1218.0317794851935
13,4,2.25,0.01,1210.8553876557996
13,4,2.25,0.0125,1149.8228344124077
13,4,2.25,0.015,1152.1359845880263
13,4,2.25,0.0175,1240.409230325609
13,4,2.25,0.02,1237.2591084599596
13,4,2.5,0.0075,1218.0317794851935
13,4,2.5,0.01,1210.8553876557996
13,4,2.5,0.0125,1149.8228344124077
13,4,2.5,0.015,1152.1359845880263
13,4,2.5,0.0175,1240.409230325609
13,4,2.5,0.02,1237.2591084599596
13,4,2.75,0.0075,1218.0317794851935
13,4,2.75,0.01,1210.8553876557996
13,4,2.75,0.0125,1149.8228344124077
13,4,2.75,0.015,1152.1359845880263
13,4,2.75,0.0175,1240.409230325609
13,4,2.75,0.02,1237.2591084599596
13,4,3.0,0.0075,1260.626549170567
13,4,3.0,0.01,1253.2477190427892
13,4,3.0,0.0125,1182.4797296330191
13,4,3.0,0.015,1186.1865106689309
13,4,3.0,0.0175,1301.323613524927
13,4,3.0,0.02,1298.1669349661468
13,5,1.75,0.0075,1223.941728946345
13,5,1.75,0.01,1215.4548863897426
13,5,1.75,0.0125,1180.3788912703576
13,5,1.75,0.015,1186.5979392827585
13,5,1.75,0.0175,1247.6081645370632
13,5,1.75,0.02,1248.3622514099766
13,5,2.0,0.0075,1223.941728946345
13,5,2.0,0.01,1215.4548863897426
13,5,2.0,0.0125,1180.3788912703576
13,5,2.0,0.015,1186.5979392827585
13,5,2.0,0.0175,1247.6081645370632
13,5,2.0,0.02,1248.3622514099766
13,5,2.25,0.0075,1218.1333706910405
13,5,2.25,0.01,1210.6747710256047
13,5,2.25,0.0125,1149.9648420776275
13,5,2.25,0.015,1152.3331622616615
13,5,2.25,0.0175,1240.6473552981884
13,5,2.25,0.02,1274.3586357833733
13,5,2.5,0.0075,1218.1333706910405
13,5,2.5,0.01,1210.6747710256047
13,5,2.5,0.0125,1149.9648420776275
13,5,2.5,0.015,1152.3331622616615
13,5,2.5,0.0175,1240.6473552981884
13,5,2.5,0.02,1274.3586357833733
13,5,2.75,0.0075,1260.494397242053
13,5,2.75,0.01,1253.4105058464395
13,5,2.75,0.0125,1182.6421502134272
13,5,2.75,0.015,1186.416415535133
13,5,2.75,0.0175,1301.6033156711223
13,5,2.75,0.02,1358.2239738027538
13,5,3.0,0.0075,1260.494397242053
13,5,3.0,0.01,1253.4105058464395
13,5,3.0,0.0125,1182.6421502134272
13,5,3.0,0.015,1186.416415535133
13,5,3.0,0.0175,1301.6033156711223
13,5,3.0,0.02,1358.2239738027538
13,6,1.75,0.0075,1223.793837213448
13,6,1.75,0.01,1215.489200702293
13,6,1.75,0.0125,1178.5526848285913
13,6,1.75,0.015,1186.628046899578
13,6,1.75,0.0175,1247.6523040817235
13,6,1.75,0.02,1248.7306039629595
13,6,2.0,0.0075,1218.0099462308856
13,6,2.0,0.01,1210.7402875548012
13,6,2.0,0.0125,1148.1799432273915
13,6,2.0,0.015,1158.4276171640488
13,6,2.0,0.0175,1240.7252917737017
13,6,2.0,0.02,1275.3244690348722
13,6,2.25,0.0075,1218.0099462308856
13,6,2.25,0.01,1210.7402875548012
13,6,2.25,0.0125,1148.1799432273915
13,6,2.25,0.015,1158.4276171640488
13,6,2.25,0.0175,1240.7252917737017
13,6,2.25,0.02,1275.3244690348722
13,6,2.5,0.0075,1218.0099462308856
13,6,2.5,0.01,1210.7402875548012
13,6,2.5,0.0125,1148.1799432273915
13,6,2.5,0.015,1158.4276171640488
13,6,2.5,0.0175,1240.7252917737017
13,6,2.5,0.02,1275.3244690348722
13,6,2.75,0.0075,1260.3881928708308
13,6,2.75,0.01,1253.6321043608352
13,6,2.75,0.0125,1180.887506449266
13,6,2.75,0.015,1186.5123410098852
13,6,2.75,0.0175,1301.7124730982014
13,6,2.75,0.02,1358.6660436245445
13,6,3.0,0.0075,1260.3881928708308
13,6,3.0,0.01,1253.6321043608352
13,6,3.0,0.0125,1180.887506449266
13,6,3.0,0.015,1186.5123410098852
13,6,3.0,0.0175,1301.7124730982014
13,6,3.0,0.02,1358.6660436245445
13,7,1.75,0.0075,1222.7698529246725
13,7,1.75,0.01,1215.504880456069
13,7,1.75,0.0125,1178.5694813865507
13,7,1.75,0.015,1180.1154616447295
13,7,1.75,0.0175,1247.6694227548112
13,7,1.75,0.02,1248.9957096198184
13,7,2.0,0.0075,1217.9129156179238
13,7,2.0,0.01,1210.7773341580912
13,7,2.0,0.0125,1148.2250377712246
13,7,2.0,0.015,1158.487998737843
13,7,2.0,0.0175,1240.763472074533
13,7,2.0,0.02,1275.6177036694146
13,7,2.25,0.0075,1217.9129156179238
13,7,2.25,0.01,1210.7773341580912
13,7,2.25,0.0125,1148.2250377712246
13,7,2.25,0.015,1158.487998737843
13,7,2.25,0.0175,1240.763472074533
13,7,2.25,0.02,1275.6177036694146
13,7,2.5,0.0075,1260.3071360080723
13,7,2.5,0.01,1252.1446685149974
13,7,2.5,0.0125,1180.9616824061509
13,7,2.5,0.015,1186.6088207090886
13,7,2.5,0.0175,1301.783379762227
13,7,2.5,0.02,1359.0017644701795
13,7,2.75,0.0075,1260.3071360080723
13,7,2.75,0.01,1252.1446685149974
13,7,2.75,0.0125,1180.9616824061509
13,7,2.75,0.015,1186.6088207090886
13,7,2.75,0.0175,1301.783379762227
13,7,2.75,0.02,1359.0017644701795
13,7,3.0,0.0075,1260.3071360080723
13,7,3.0,0.01,1252.1446685149974
13,7,3.0,0.0125,1180.9616824061509
13,7,3.0,0.015,1186.6088207090886
13,7,3.0,0.0175,1301.783379762227
13,7,3.0,0.02,1359.0017644701795
13,8,1.75,0.0075,1222.6912875552412
13,8,1.75,0.01,1215.5276104711647
13,8,1.75,0.0125,1178.595400583174
13,8,1.75,0.015,1180.1581671490942
13,8,1.75,0.0175,1251.747553559789
13,8,1.75,0.02,1249.1969745163044
13,8,2.0,0.0075,1217.847171871136
13,8,2.0,0.01,1210.8160919108034
13,8,2.0,0.0125,1148.2720745756608
13,8,2.0,0.015,1158.5508976190445
13,8,2.0,0.0175,1277.7728588036937
13,8,2.0,0.02,1275.6330357993425
13,8,2.25,0.0075,1217.847171871136
13,8,2.25,0.01,1210.8160919108034
13,8,2.25,0.0125,1148.2720745756608
13,8,2.25,0.015,1158.5508976190445
13,8,2.25,0.0175,1277.7728588036937
13,8,2.25,0.02,1275.6330357993425
13,8,2.5,0.0075,1260.253232722818
13,8,2.5,0.01,1252.1981457905126
13,8,2.5,0.0125,1181.031125441618
13,8,2.5,0.015,1186.6991132445696
13,8,2.5,0.0175,1361.302180488501
13,8,2.5,0.02,1359.2619934598604
13,8,2.75,0.0075,1260.253232722818
13,8,2.75,0.01,1252.1981457905126
13,8,2.75,0.0125,1181.031125441618
13,8,2.75,0.015,1186.6991132445696
13,8,2.75,0.0175,1361.302180488501
13,8,2.75,0.02,1359.2619934598604
13,8,3.0,0.0075,1260.253232722818
13,8,3.0,0.01,1252.1981457905126
13,8,3.0,0.0125,1181.031125441618
13,8,3.0,0.015,1186.6991132445696
13,8,3.0,0.0175,1361.302180488501
13,8,3.0,0.02,1359.2619934598604
13,9,1.75,0.0075,1222.6263393547404
13,9,1.75,0.01,1218.9589687849002
13,9,1.75,0.0125,1178.6104999826175
13,9,1.75,0.015,1180.1851794400889
13,9,1.75,0.0175,1251.8729067182824
13,9,1.75,0.02,1249.347803985183
13,9,2.0,0.0075,1217.7938580354844
13,9,2.0,0.01,1214.2620485386658
13,9,2.0,0.0125,1148.306119016638
13,9,2.0,0.015,1158.597536624657
13,9,2.0,0.0175,1278.1136717419367
13,9,2.0,0.02,1275.810163888891
13,9,2.25,0.0075,1217.7938580354844
13,9,2.25,0.01,1214.2620485386658
13,9,2.25,0.0125,1148.306119016638
13,9,2.25,0.015,1158.597536624657
13,9,2.25,0.0175,1278.1136717419367
13,9,2.25,0.02,1275.810163888891
13,9,2.5,0.0075,1260.2078211294
13,9,2.5,0.01,1256.5637244164254
13,9,2.5,0.0125,1181.081260087138
13,9,2.5,0.015,1186.764764613763
13,9,2.5,0.0175,1361.472892017979
13,9,2.5,0.02,1359.464948920236
13,9,2.75,0.0075,1260.2078211294
13,9,2.75,0.01,1256.5637244164254
13,9,2.75,0.0125,1181.081260087138
13,9,2.75,0.015,1186.764764613763
13,9,2.75,0.0175,1361.472892017979
13,9,2.75,0.02,1359.464948920236
13,9,3.0,0.0075,1260.2078211294
13,9,3.0,0.01,1256.5637244164254
13,9,3.0,0.0125,1181.081260087138
13,9,3.0,0.015,1186.764764613763
13,9,3.0,0.0175,1361.472892017979
13,9,3.0,0.02,1359.464948920236
13,10,1.75,0.0075,1222.5680397147205
13,10,1.75,0.01,1186.10263206933
13,10,1.75,0.0125,1178.6130164901992
13,10,1.75,0.015,1250.912804409475
13,10,1.75,0.0175,1251.9763146389312
13,10,1.75,0.02,1249.4719848408663
13,10,2.0,0.0075,1217.7439738059272
13,10,2.0,0.01,1154.55189170564
13,10,2.0,0.0125,1148.3220896432222
13,10,2.0,0.015,1243.0215932703295
13,10,2.0,0.0175,1278.2353704660322
13,10,2.0,0.02,1275.9535827228008
13,10,2.25,0.0075,1217.7439738059272
13,10,2.25,0.01,1154.55189170564
13,10,2.25,0.0125,1148.3220896432222
13,10,2.25,0.015,1243.0215932703295
13,10,2.25,0.0175,1278.2353704660322
13,10,2.25,0.02,1275.9535827228008
13,10,2.5,0.0075,1260.1628660086608
13,10,2.5,0.01,1187.3204147422557
13,10,2.5,0.0125,1181.107744201931
13,10,2.5,0.015,1303.9149701554693
13,10,2.5,0.0175,1361.6087106740458
13,10,2.5,0.02,1359.419714376206
13,10,2.75,0.0075,1260.1628660086608
13,10,2.75,0.01,1187.3204147422557
13,10,2.75,0.0125,1181.107744201931
13,10,2.75,0.015,1303.9149701554693
13,10,2.75,0.0175,1361.6087106740458
13,10,2.75,0.02,1359.419714376206
13,10,3.0,0.0075,1260.1628660086608
13,10,3.0,0.01,1187.3204147422557
13,10,3.0,0.0125,1181.107744201931
13,10,3.0,0.015,1303.9149701554693
13,10,3.0,0.0175,1361.6087106740458
13,10,3.0,0.02,1359.419714376206
13,11,1.75,0.0075,1222.523934996801
13,11,1.75,0.01,1186.0590042838724
13,11,1.75,0.0125,1178.6217600420628
13,11,1.75,0.015,1250.9331638414528
13,11,1.75,0.0175,1252.0574723701873
13,11,1.75,0.02,1249.5694886555304
13,11,2.0,0.0075,1217.7070694355357
13,11,2.0,0.01,1154.5173378583306
13,11,2.0,0.0125,1148.342175617771
13,11,2.0,0.015,1243.051892800968
13,11,2.0,0.0175,1278.3316432955603
13,11,2.0,0.02,1276.0669013905429
13,11,2.25,0.0075,1217.7070694355357
13,11,2.25,0.01,1154.5173378583306
13,11,2.25,0.0125,1148.342175617771
13,11,2.25,0.015,1243.051892800968
13,11,2.25,0.0175,1278.3316432955603
13,11,2.25,0.02,1276.0669013905429
13,11,2.5,0.0075,1260.1290542873096
13,11,2.5,0.01,1187.291347753975
13,11,2.5,0.0125,1181.1346887502664
13,11,2.5,0.015,1303.9546870136649
13,11,2.5,0.0175,1361.714011475896
13,11,2.5,0.02,1359.5458817169242
13,11,2.75,0.0075,1260.1290542873096
13,11,2.75,0.01,1187.291347753975
13,11,2.75,0.0125,1181.1346887502664
13,11,2.75,0.015,1303.9546870136649
13,11,2.75,0.0175,1361.714011475896
13,11,2.75,0.02,1359.5458817169242
13,11,3.0,0.0075,1260.1290542873096
13,11,3.0,0.01,1187.291347753975
13,11,3.0,0.0125,1181.1346887502664
13,11,3.0,0.015,1303.9546870136649
13,11,3.0,0.0175,1361.714011475896
13,11,3.0,0.02,1359.5458817169242
13,12,1.75,0.0075,1222.4926024656747
13,12,1.75,0.01,1186.0299026374782
13,12,1.75,0.0125,1178.638568385897
13,12,1.75,0.015,1250.7337483688243
13,12,1.75,0.0175,1252.1274531568988
13,12,1.75,0.02,1249.6532174851409
13,12,2.0,0.0075,1217.6799548222357
13,12,2.0,0.01,1154.493278761489
13,12,2.0,0.0125,1148.3652871485451
13,12,2.0,0.015,1243.0855135162406
13,12,2.0,0.0175,1278.4115118197203
13,12,2.0,0.02,1276.1606725407537
13,12,2.25,0.0075,1217.6799548222357
13,12,2.25,0.01,1154.493278761489
13,12,2.25,0.0125,1148.3652871485451
13,12,2.25,0.015,1303.9964790029967
13,12,2.25,0.0175,1361.803132951608
13,12,2.25,0.02,1359.6522972442133
13,12,2.5,0.0075,1260.104582063712
13,12,2.5,0.01,1187.2719377277806
13,12,2.5,0.0125,1181.16361161935
13,12,2.5,0.015,1303.9964790029967
13,12,2.5,0.0175,1361.803132951608
13,12,2.5,0.02,1359.6522972442133
13,12,2.75,0.0075,1260.104582063712
13,12,2.75,0.01,1187.2719377277806
13,12,2.75,0.0125,1181.16361161935
13,12,2.75,0.015,1303.9964790029967
13,12,2.75,0.0175,1361.803132951608
13,12,2.75,0.02,1359.6522972442133
13,12,3.0,0.0075,1260.104582063712
13,12,3.0,0.01,1187.2719377277806
13,12,3.0,0.0125,1181.16361161935
13,12,3.0,0.015,1303.9964790029967
13,12,3.0,0.0175,1361.803132951608
13,12,3.0,0.02,1359.6522972442133
13,13,1.75,0.0075,1222.479543978599
13,13,1.75,0.01,1186.0232348433124
13,13,1.75,0.0125,1178.6755457670895
13,13,1.75,0.015,1250.7968876748837
13,13,1.75,0.0175,1252.029554873572
13,13,1.75,0.02,1276.2457270076852
13,13,2.0,0.0075,1217.6682552956015
13,13,2.0,0.01,1154.4878121667073
13,13,2.0,0.0125,1148.4037660289684
13,13,2.0,0.015,1243.1448609226431
13,13,2.0,0.0175,1278.1204076587794
13,13,2.0,0.02,1276.2457270076852
13,13,2.25,0.0075,1217.6682552956015
13,13,2.25,0.01,1154.4878121667073
13,13,2.25,0.0125,1181.2031238189545
13,13,2.25,0.015,1304.0605358240837
13,13,2.25,0.0175,1361.4657241683371
13,13,2.25,0.02,1359.743076824782
13,13,2.5,0.0075,1260.0929649365842
13,13,2.5,0.01,1187.2672977883442
13,13,2.5,0.0125,1181.2031238189545
13,13,2.5,0.015,1304.0605358240837
13,13,2.5,0.0175,1361.4657241683371
13,13,2.5,0.02,1359.743076824782
13,13,2.75,0.0075,1260.0929649365842
13,13,2.75,0.01,1187.2672977883442
13,13,2.75,0.0125,1181.2031238189545
13,13,2.75,0.015,1304.0605358240837
13,13,2.75,0.0175,1361.4657241683371
13,13,2.75,0.02,1359.743076824782
13,13,3.0,0.0075,1260.0929649365842
13,13,3.0,0.01,1187.2672977883442
13,13,3.0,0.0125,1181.2031238189545
13,13,3.0,0.015,1304.0605358240837
13,13,3.0,0.0175,1361.4657241683371
13,13,3.0,0.02,1359.743076824782
