bollinger_period,bollinger_std,bollinger_width_threshold,rsi_upper,rsi_lower,atr_multiplier,final_value
50,1.2,0.07,65,25,1,1000.0
50,1.2,0.07,65,25,1.2,1000.0
50,1.2,0.07,65,25,1.5,1000.0
50,1.2,0.07,65,25,2,1000.0
50,1.2,0.07,65,30,0.5,980.6508613655617
50,1.2,0.07,65,30,0.8,980.5031912216741
50,1.2,0.07,65,30,1,984.9435150589908
50,1.2,0.07,65,30,1.2,985.0837859155115
50,1.2,0.07,65,30,1.5,985.4746076244818
50,1.2,0.07,65,30,2,980.6975430871981
50,1.2,0.07,65,35,0.5,1052.6621178538726
50,1.2,0.07,65,35,0.8,1049.0195954986573
50,1.2,0.07,65,35,1,1069.506547421142
50,1.2,0.07,65,35,1.2,1070.6369873531187
50,1.2,0.07,65,35,1.5,1072.8354850092453
50,1.2,0.07,65,35,2,1068.141329003894
50,1.2,0.07,65,40,0.5,966.3645797853192
50,1.2,0.07,65,40,0.8,950.8434416270089
50,1.2,0.07,65,40,1,955.6472922820818
50,1.2,0.07,65,40,1.2,953.7799495043166
50,1.2,0.07,65,40,1.5,942.7491552715688
50,1.2,0.07,65,40,2,936.8736766668494
50,1.2,0.07,70,25,0.5,1000.0
50,1.2,0.07,70,25,0.8,1000.0
50,1.2,0.07,70,25,1,1000.0
50,1.2,0.07,70,25,1.2,1000.0
50,1.2,0.07,70,25,1.5,1000.0
50,1.2,0.07,70,25,2,1000.0
50,1.2,0.07,70,30,0.5,980.6508613655617
50,1.2,0.07,70,30,0.8,980.5031912216741
50,1.2,0.07,70,30,1,984.9435150589908
50,1.2,0.07,70,30,1.2,985.0837859155115
50,1.2,0.07,70,30,1.5,985.4746076244818
50,1.2,0.07,70,30,2,980.6975430871981
50,1.2,0.07,70,35,0.5,1052.6621178538726
50,1.2,0.07,70,35,0.8,1049.0195954986573
50,1.2,0.07,70,35,1,1069.506547421142
50,1.2,0.07,70,35,1.2,1070.6369873531187
50,1.2,0.07,70,35,1.5,1072.8354850092453
50,1.2,0.07,70,35,2,1068.141329003894
50,1.2,0.07,70,40,0.5,966.3645797853192
50,1.2,0.07,70,40,0.8,950.8434416270089
50,1.2,0.07,70,40,1,955.6472922820818
50,1.2,0.07,70,40,1.2,953.7799495043166
50,1.2,0.07,70,40,1.5,942.7491552715688
50,1.2,0.07,70,40,2,936.8736766668494
50,1.2,0.07,75,25,0.5,1000.0
50,1.2,0.07,75,25,0.8,1000.0
50,1.2,0.07,75,25,1,1000.0
50,1.2,0.07,75,25,1.2,1000.0
50,1.2,0.07,75,25,1.5,1000.0
50,1.2,0.07,75,25,2,1000.0
50,1.2,0.07,75,30,0.5,980.6508613655617
50,1.2,0.07,75,30,0.8,980.5031912216741
50,1.2,0.07,75,30,1,984.9435150589908
50,1.2,0.07,75,30,1.2,985.0837859155115
50,1.2,0.07,75,30,1.5,985.4746076244818
50,1.2,0.07,75,30,2,980.6975430871981
50,1.2,0.07,75,35,0.5,1052.6621178538726
50,1.2,0.07,75,35,0.8,1049.0195954986573
50,1.2,0.07,75,35,1,1069.506547421142
50,1.2,0.07,75,35,1.2,1070.6369873531187
50,1.2,0.07,75,35,1.5,1072.8354850092453
50,1.2,0.07,75,35,2,1068.141329003894
50,1.2,0.07,75,40,0.5,966.3645797853192
50,1.2,0.07,75,40,0.8,950.8434416270089
50,1.2,0.07,75,40,1,955.6472922820818
50,1.2,0.07,75,40,1.2,953.7799495043166
50,1.2,0.07,75,40,1.5,942.7491552715688
50,1.2,0.07,75,40,2,936.8736766668494
50,1.2,0.07,80,25,0.5,1000.0
50,1.2,0.07,80,25,0.8,1000.0
50,1.2,0.07,80,25,1,1000.0
50,1.2,0.07,80,25,1.2,1000.0
50,1.2,0.07,80,25,1.5,1000.0
50,1.2,0.07,80,25,2,1000.0
50,1.2,0.07,80,30,0.5,980.6508613655617
50,1.2,0.07,80,30,0.8,980.5031912216741
50,1.2,0.07,80,30,1,984.9435150589908
50,1.2,0.07,80,30,1.2,985.0837859155115
50,1.2,0.07,80,30,1.5,985.4746076244818
50,1.2,0.07,80,30,2,980.6975430871981
50,1.2,0.07,80,35,0.5,1052.6621178538726
50,1.2,0.07,80,35,0.8,1049.0195954986573
50,1.2,0.07,80,35,1,1069.506547421142
50,1.2,0.07,80,35,1.2,1070.6369873531187
50,1.2,0.07,80,35,1.5,1072.8354850092453
50,1.2,0.07,80,35,2,1068.141329003894
50,1.2,0.07,80,40,0.5,966.3645797853192
50,1.2,0.07,80,40,0.8,950.8434416270089
50,1.2,0.07,80,40,1,955.6472922820818
50,1.2,0.07,80,40,1.2,953.7799495043166
50,1.2,0.07,80,40,1.5,942.7491552715688
50,1.2,0.07,80,40,2,936.8736766668494
50,1.2,0.08,60,25,0.5,1000.0
50,1.2,0.08,60,25,0.8,1000.0
50,1.2,0.08,60,25,1,1000.0
50,1.2,0.08,60,25,1.2,1000.0
50,1.2,0.08,60,25,1.5,1000.0
50,1.2,0.08,60,25,2,1000.0
50,1.2,0.08,60,30,0.5,980.6508613655617
50,1.2,0.08,60,30,0.8,980.5031912216741
50,1.2,0.08,60,30,1,984.9435150589908
50,1.2,0.08,60,30,1.2,985.0837859155115
50,1.2,0.08,60,30,1.5,985.4746076244818
50,1.2,0.08,60,30,2,980.6975430871981
50,1.2,0.08,60,35,0.5,1052.6621178538726
50,1.2,0.08,60,35,0.8,1049.0195954986573
50,1.2,0.08,60,35,1,1069.506547421142
50,1.2,0.08,60,35,1.2,1070.6369873531187
50,1.2,0.08,60,35,1.5,1072.8354850092453
50,1.2,0.08,60,35,2,1068.141329003894
50,1.2,0.08,60,40,0.5,966.3645797853192
50,1.2,0.08,60,40,0.8,950.8434416270089
50,1.2,0.08,60,40,1,955.6472922820818
50,1.2,0.08,60,40,1.2,953.7799495043166
50,1.2,0.08,60,40,1.5,942.7491552715688
50,1.2,0.08,60,40,2,936.8736766668494
50,1.2,0.08,65,25,0.5,1000.0
50,1.2,0.08,65,25,0.8,1000.0
50,1.2,0.08,65,25,1,1000.0
50,1.2,0.08,65,25,1.2,1000.0
50,1.2,0.08,65,25,1.5,1000.0
50,1.2,0.08,65,25,2,1000.0
50,1.2,0.08,65,30,0.5,980.6508613655617
50,1.2,0.08,65,30,0.8,980.5031912216741
50,1.2,0.08,65,30,1,984.9435150589908
50,1.2,0.08,65,30,1.2,985.0837859155115
50,1.2,0.08,65,30,1.5,985.4746076244818
50,1.2,0.08,65,30,2,980.6975430871981
50,1.2,0.08,65,35,0.5,1052.6621178538726
50,1.2,0.08,65,35,0.8,1049.0195954986573
50,1.2,0.08,65,35,1,1069.506547421142
50,1.2,0.08,65,35,1.2,1070.6369873531187
50,1.2,0.08,65,35,1.5,1072.8354850092453
50,1.2,0.08,65,35,2,1068.141329003894
50,1.2,0.08,65,40,0.5,966.3645797853192
50,1.2,0.08,65,40,0.8,950.8434416270089
50,1.2,0.08,65,40,1,955.6472922820818
50,1.2,0.08,65,40,1.2,953.7799495043166
50,1.2,0.08,65,40,1.5,942.7491552715688
50,1.2,0.08,65,40,2,936.8736766668494
50,1.2,0.08,70,25,0.5,1000.0
50,1.2,0.08,70,25,0.8,1000.0
50,1.2,0.08,70,25,1,1000.0
50,1.2,0.08,70,25,1.2,1000.0
50,1.2,0.08,70,25,1.5,1000.0
50,1.2,0.08,70,25,2,1000.0
50,1.2,0.08,70,30,0.5,980.6508613655617
50,1.2,0.08,70,30,0.8,980.5031912216741
50,1.2,0.08,70,30,1,984.9435150589908
50,1.2,0.08,70,30,1.2,985.0837859155115
50,1.2,0.08,70,30,1.5,985.4746076244818
50,1.2,0.08,70,30,2,980.6975430871981
50,1.2,0.08,70,35,0.5,1052.6621178538726
50,1.2,0.08,70,35,0.8,1049.0195954986573
50,1.2,0.08,70,35,1,1069.506547421142
50,1.2,0.08,70,35,1.2,1070.6369873531187
50,1.2,0.08,70,35,1.5,1072.8354850092453
50,1.2,0.08,70,35,2,1068.141329003894
50,1.2,0.08,70,40,0.5,966.3645797853192
50,1.2,0.08,70,40,0.8,950.8434416270089
50,1.2,0.08,70,40,1,955.6472922820818
50,1.2,0.08,70,40,1.2,953.7799495043166
50,1.2,0.08,70,40,1.5,942.7491552715688
50,1.2,0.08,70,40,2,936.8736766668494
50,1.2,0.08,75,25,0.5,1000.0
50,1.2,0.08,75,25,0.8,1000.0
50,1.2,0.08,75,25,1,1000.0
50,1.2,0.08,75,25,1.2,1000.0
50,1.2,0.08,75,25,1.5,1000.0
50,1.2,0.08,75,25,2,1000.0
50,1.2,0.08,75,30,0.5,980.6508613655617
50,1.2,0.08,75,30,0.8,980.5031912216741
50,1.2,0.08,75,30,1,984.9435150589908
50,1.2,0.08,75,30,1.2,985.0837859155115
50,1.2,0.08,75,30,1.5,985.4746076244818
50,1.2,0.08,75,30,2,980.6975430871981
50,1.2,0.08,75,35,0.5,1052.6621178538726
50,1.2,0.08,75,35,0.8,1049.0195954986573
50,1.2,0.08,75,35,1,1069.506547421142
50,1.2,0.08,75,35,1.2,1070.6369873531187
50,1.2,0.08,75,35,1.5,1072.8354850092453
50,1.2,0.08,75,35,2,1068.141329003894
50,1.2,0.08,75,40,0.5,966.3645797853192
50,1.2,0.08,75,40,0.8,950.8434416270089
50,1.2,0.08,75,40,1,955.6472922820818
50,1.2,0.08,75,40,1.2,953.7799495043166
50,1.2,0.08,75,40,1.5,942.7491552715688
50,1.2,0.08,75,40,2,936.8736766668494
50,1.2,0.08,80,25,0.5,1000.0
50,1.2,0.08,80,25,0.8,1000.0
50,1.2,0.08,80,25,1,1000.0
50,1.2,0.08,80,25,1.2,1000.0
50,1.2,0.08,80,25,1.5,1000.0
50,1.2,0.08,80,25,2,1000.0
50,1.2,0.08,80,30,0.5,980.6508613655617
50,1.2,0.08,80,30,0.8,980.5031912216741
50,1.2,0.08,80,30,1,984.9435150589908
50,1.2,0.08,80,30,1.2,985.0837859155115
50,1.2,0.08,80,30,1.5,985.4746076244818
50,1.2,0.08,80,30,2,980.6975430871981
50,1.2,0.08,80,35,0.5,1052.6621178538726
50,1.2,0.08,80,35,0.8,1049.0195954986573
50,1.2,0.08,80,35,1,1069.506547421142
50,1.2,0.08,80,35,1.2,1070.6369873531187
50,1.2,0.08,80,35,1.5,1072.8354850092453
50,1.2,0.08,80,35,2,1068.141329003894
50,1.2,0.08,80,40,0.5,966.3645797853192
50,1.2,0.08,80,40,0.8,950.8434416270089
50,1.2,0.08,80,40,1,955.6472922820818
50,1.2,0.08,80,40,1.2,953.7799495043166
50,1.2,0.08,80,40,1.5,942.7491552715688
50,1.2,0.08,80,40,2,936.8736766668494
50,1.5,0.03,60,25,0.5,1000.0
50,1.5,0.03,60,25,0.8,1000.0
50,1.5,0.03,60,25,1,1000.0
50,1.5,0.03,60,25,1.2,1000.0
50,1.5,0.03,60,25,1.5,1000.0
50,1.5,0.03,60,25,2,1000.0
50,1.5,0.03,60,30,0.5,980.6508613655617
50,1.5,0.03,60,30,0.8,980.5031912216741
50,1.5,0.03,60,30,1,984.9435150589908
50,1.5,0.03,60,30,1.2,985.0837859155115
50,1.5,0.03,60,30,1.5,985.4746076244818
50,1.5,0.03,60,30,2,980.6975430871981
50,1.5,0.03,60,35,0.5,1052.6621178538726
50,1.5,0.03,60,35,0.8,1049.0195954986573
50,1.5,0.03,60,35,1,1069.506547421142
50,1.5,0.03,60,35,1.2,1070.6369873531187
50,1.5,0.03,60,35,1.5,1072.8354850092453
50,1.5,0.03,60,35,2,1068.141329003894
50,1.5,0.03,60,40,0.5,966.3645797853192
50,1.5,0.03,60,40,0.8,950.8434416270089
50,1.5,0.03,60,40,1,943.8142877375348
50,1.5,0.03,60,40,1.2,953.6213174310402
50,1.5,0.03,60,40,1.5,943.7691557293325
50,1.5,0.03,60,40,2,937.8936771246131
50,1.5,0.03,65,25,0.5,1000.0
50,1.5,0.03,65,25,0.8,1000.0
50,1.5,0.03,65,25,1,1000.0
50,1.5,0.03,65,25,1.2,1000.0
50,1.5,0.03,65,25,1.5,1000.0
50,1.5,0.03,65,25,2,1000.0
50,1.5,0.03,65,30,0.5,980.6508613655617
50,1.5,0.03,65,30,0.8,980.5031912216741
50,1.5,0.03,65,30,1,984.9435150589908
50,1.5,0.03,65,30,1.2,985.0837859155115
50,1.5,0.03,65,30,1.5,985.4746076244818
50,1.5,0.03,65,30,2,980.6975430871981
50,1.5,0.03,65,35,0.5,1052.6621178538726
50,1.5,0.03,65,35,0.8,1049.0195954986573
50,1.5,0.03,65,35,1,1069.506547421142
50,1.5,0.03,65,35,1.2,1070.6369873531187
50,1.5,0.03,65,35,1.5,1072.8354850092453
50,1.5,0.03,65,35,2,1068.141329003894
50,1.5,0.03,65,40,0.5,966.3645797853192
50,1.5,0.03,65,40,0.8,950.8434416270089
50,1.5,0.03,65,40,1,943.8142877375348
50,1.5,0.03,65,40,1.2,953.6213174310402
50,1.5,0.03,65,40,1.5,943.7691557293325
50,1.5,0.03,65,40,2,937.8936771246131
50,1.5,0.03,70,25,0.5,1000.0
50,1.5,0.03,70,25,0.8,1000.0
50,1.5,0.03,70,25,1,1000.0
50,1.5,0.03,70,25,1.2,1000.0
50,1.5,0.03,70,25,1.5,1000.0
50,1.5,0.03,70,25,2,1000.0
50,1.5,0.03,70,30,0.5,980.6508613655617
50,1.5,0.03,70,30,0.8,980.5031912216741
50,1.5,0.03,70,30,1,984.9435150589908
50,1.5,0.03,70,30,1.2,985.0837859155115
50,1.5,0.03,70,30,1.5,985.4746076244818
50,1.5,0.03,70,30,2,980.6975430871981
50,1.5,0.03,70,35,0.5,1052.6621178538726
50,1.5,0.03,70,35,0.8,1049.0195954986573
50,1.5,0.03,70,35,1,1069.506547421142
50,1.5,0.03,70,35,1.2,1070.6369873531187
50,1.5,0.03,70,35,1.5,1072.8354850092453
50,1.5,0.03,70,35,2,1068.141329003894
50,1.5,0.03,70,40,0.5,966.3645797853192
50,1.5,0.03,70,40,0.8,950.8434416270089
50,1.5,0.03,70,40,1,943.8142877375348
50,1.5,0.03,70,40,1.2,953.6213174310402
50,1.5,0.03,70,40,1.5,943.7691557293325
50,1.5,0.03,70,40,2,937.8936771246131
50,1.5,0.03,75,25,0.5,1000.0
50,1.5,0.03,75,25,0.8,1000.0
50,1.5,0.03,75,25,1,1000.0
50,1.5,0.03,75,25,1.2,1000.0
50,1.5,0.03,75,25,1.5,1000.0
50,1.5,0.03,75,25,2,1000.0
50,1.5,0.03,75,30,0.5,980.6508613655617
50,1.5,0.03,75,30,0.8,980.5031912216741
50,1.5,0.03,75,30,1,984.9435150589908
50,1.5,0.03,75,30,1.2,985.0837859155115
50,1.5,0.03,75,30,1.5,985.4746076244818
50,1.5,0.03,75,30,2,980.6975430871981
50,1.5,0.03,75,35,0.5,1052.6621178538726
50,1.5,0.03,75,35,0.8,1049.0195954986573
50,1.5,0.03,75,35,1,1069.506547421142
50,1.5,0.03,75,35,1.2,1070.6369873531187
50,1.5,0.03,75,35,1.5,1072.8354850092453
50,1.5,0.03,75,35,2,1068.141329003894
50,1.5,0.03,75,40,0.5,966.3645797853192
50,1.5,0.03,75,40,0.8,950.8434416270089
50,1.5,0.03,75,40,1,943.8142877375348
50,1.5,0.03,75,40,1.2,953.6213174310402
50,1.5,0.03,75,40,1.5,943.7691557293325
50,1.5,0.03,75,40,2,937.8936771246131
50,1.5,0.03,80,25,0.5,1000.0
50,1.5,0.03,80,25,0.8,1000.0
50,1.5,0.03,80,25,1,1000.0
50,1.5,0.03,80,25,1.2,1000.0
50,1.5,0.03,80,25,1.5,1000.0
50,1.5,0.03,80,25,2,1000.0
50,1.5,0.03,80,30,0.5,980.6508613655617
50,1.5,0.03,80,30,0.8,980.5031912216741
50,1.5,0.03,80,30,1,984.9435150589908
50,1.5,0.03,80,30,1.2,985.0837859155115
50,1.5,0.03,80,30,1.5,985.4746076244818
50,1.5,0.03,80,30,2,980.6975430871981
50,1.5,0.03,80,35,0.5,1052.6621178538726
50,1.5,0.03,80,35,0.8,1049.0195954986573
50,1.5,0.03,80,35,1,1069.506547421142
50,1.5,0.03,80,35,1.2,1070.6369873531187
50,1.5,0.03,80,35,1.5,1072.8354850092453
50,1.5,0.03,80,35,2,1068.141329003894
50,1.5,0.03,80,40,0.5,966.3645797853192
50,1.5,0.03,80,40,0.8,950.8434416270089
50,1.5,0.03,80,40,1,943.8142877375348
50,1.5,0.03,80,40,1.2,953.6213174310402
50,1.5,0.03,80,40,1.5,943.7691557293325
50,1.5,0.03,80,40,2,937.8936771246131
50,1.5,0.04,60,25,0.5,1000.0
50,1.5,0.04,60,25,0.8,1000.0
50,1.5,0.04,60,25,1,1000.0
50,1.5,0.04,60,25,1.2,1000.0
50,1.5,0.04,60,25,1.5,1000.0
50,1.5,0.04,60,25,2,1000.0
50,1.5,0.04,60,30,0.5,980.6508613655617
50,1.5,0.04,60,30,0.8,980.5031912216741
50,1.5,0.04,60,30,1,984.9435150589908
50,1.5,0.04,60,30,1.2,985.0837859155115
50,1.5,0.04,60,30,1.5,985.4746076244818
50,1.5,0.04,60,30,2,980.6975430871981
50,1.5,0.04,60,35,0.5,1052.6621178538726
50,1.5,0.04,60,35,0.8,1049.0195954986573
50,1.5,0.04,60,35,1,1069.506547421142
50,1.5,0.04,60,35,1.2,1070.6369873531187
50,1.5,0.04,60,35,1.5,1072.8354850092453
50,1.5,0.04,60,35,2,1068.141329003894
50,1.5,0.04,60,40,0.5,966.3645797853192
50,1.5,0.04,60,40,0.8,950.8434416270089
50,1.5,0.04,60,40,1,943.8142877375348
50,1.5,0.04,60,40,1.2,953.6213174310402
50,1.5,0.04,60,40,1.5,943.7691557293325
50,1.5,0.04,60,40,2,937.8936771246131
50,1.5,0.04,65,25,0.5,1000.0
50,1.5,0.04,65,25,0.8,1000.0
50,1.5,0.04,65,25,1,1000.0
50,1.5,0.04,65,25,1.2,1000.0
50,1.5,0.04,65,25,1.5,1000.0
50,1.5,0.04,65,25,2,1000.0
50,1.5,0.04,65,30,0.5,980.6508613655617
50,1.5,0.04,65,30,0.8,980.5031912216741
50,1.5,0.04,65,30,1,984.9435150589908
50,1.5,0.04,65,30,1.2,985.0837859155115
50,1.5,0.04,65,30,1.5,985.4746076244818
50,1.5,0.04,65,30,2,980.6975430871981
50,1.5,0.04,65,35,0.5,1052.6621178538726
50,1.5,0.04,65,35,0.8,1049.0195954986573
50,1.5,0.04,65,35,1,1069.506547421142
50,1.5,0.04,65,35,1.2,1070.6369873531187
50,1.5,0.04,65,35,1.5,1072.8354850092453
50,1.5,0.04,65,35,2,1068.141329003894
50,1.5,0.04,65,40,0.5,966.3645797853192
50,1.5,0.04,65,40,0.8,950.8434416270089
50,1.5,0.04,65,40,1,943.8142877375348
50,1.5,0.04,65,40,1.2,953.6213174310402
50,1.5,0.04,65,40,1.5,943.7691557293325
50,1.5,0.04,65,40,2,937.8936771246131
50,1.5,0.04,70,25,0.5,1000.0
50,1.5,0.04,70,25,0.8,1000.0
50,1.5,0.04,70,25,1,1000.0
50,1.5,0.04,70,25,1.2,1000.0
50,1.5,0.04,70,25,1.5,1000.0
50,1.5,0.04,70,25,2,1000.0
50,1.5,0.04,70,30,0.5,980.6508613655617
50,1.5,0.04,70,30,0.8,980.5031912216741
50,1.5,0.04,70,30,1,984.9435150589908
50,1.5,0.04,70,30,1.2,985.0837859155115
50,1.5,0.04,70,30,1.5,985.4746076244818
50,1.5,0.04,70,30,2,980.6975430871981
50,1.5,0.04,70,35,0.5,1052.6621178538726
50,1.5,0.04,70,35,0.8,1049.0195954986573
50,1.5,0.04,70,35,1,1069.506547421142
50,1.5,0.04,70,35,1.2,1070.6369873531187
50,1.5,0.04,70,35,1.5,1072.8354850092453
50,1.5,0.04,70,35,2,1068.141329003894
50,1.5,0.04,70,40,0.5,966.3645797853192
50,1.5,0.04,70,40,0.8,950.8434416270089
50,1.5,0.04,70,40,1,943.8142877375348
50,1.5,0.04,70,40,1.2,953.6213174310402
50,1.5,0.04,70,40,1.5,943.7691557293325
50,1.5,0.04,70,40,2,937.8936771246131
50,1.5,0.04,75,25,0.5,1000.0
50,1.5,0.04,75,25,0.8,1000.0
50,1.5,0.04,75,25,1,1000.0
50,1.5,0.04,75,25,1.2,1000.0
50,1.5,0.04,75,25,1.5,1000.0
50,1.5,0.04,75,25,2,1000.0
50,1.5,0.04,75,30,0.5,980.6508613655617
50,1.5,0.04,75,30,0.8,980.5031912216741
50,1.5,0.04,75,30,1,984.9435150589908
50,1.5,0.04,75,30,1.2,985.0837859155115
50,1.5,0.04,75,30,1.5,985.4746076244818
50,1.5,0.04,75,30,2,980.6975430871981
50,1.5,0.04,75,35,0.5,1052.6621178538726
50,1.5,0.04,75,35,0.8,1049.0195954986573
50,1.5,0.04,75,35,1,1069.506547421142
50,1.5,0.04,75,35,1.2,1070.6369873531187
50,1.5,0.04,75,35,1.5,1072.8354850092453
50,1.5,0.04,75,35,2,1068.141329003894
50,1.5,0.04,75,40,0.5,966.3645797853192
50,1.5,0.04,75,40,0.8,950.8434416270089
50,1.5,0.04,75,40,1,943.8142877375348
50,1.5,0.04,75,40,1.2,953.6213174310402
50,1.5,0.04,75,40,1.5,943.7691557293325
50,1.5,0.04,75,40,2,937.8936771246131
50,1.5,0.04,80,25,0.5,1000.0
50,1.5,0.04,80,25,0.8,1000.0
50,1.5,0.04,80,25,1,1000.0
50,1.5,0.04,80,25,1.2,1000.0
50,1.5,0.04,80,25,1.5,1000.0
50,1.5,0.04,80,25,2,1000.0
50,1.5,0.04,80,30,0.5,980.6508613655617
50,1.5,0.04,80,30,0.8,980.5031912216741
50,1.5,0.04,80,30,1,984.9435150589908
50,1.5,0.04,80,30,1.2,985.0837859155115
50,1.5,0.04,80,30,1.5,985.4746076244818
50,1.5,0.04,80,30,2,980.6975430871981
50,1.5,0.04,80,35,0.5,1052.6621178538726
50,1.5,0.04,80,35,0.8,1049.0195954986573
50,1.5,0.04,80,35,1,1069.506547421142
50,1.5,0.04,80,35,1.2,1070.6369873531187
50,1.5,0.04,80,35,1.5,1072.8354850092453
50,1.5,0.04,80,35,2,1068.141329003894
50,1.5,0.04,80,40,0.5,966.3645797853192
50,1.5,0.04,80,40,0.8,950.8434416270089
50,1.5,0.04,80,40,1,943.8142877375348
50,1.5,0.04,80,40,1.2,953.6213174310402
50,1.5,0.04,80,40,1.5,943.7691557293325
50,1.5,0.04,80,40,2,937.8936771246131
50,1.5,0.05,60,25,0.5,1000.0
50,1.5,0.05,60,25,0.8,1000.0
50,1.5,0.05,60,25,1,1000.0
50,1.5,0.05,60,25,1.2,1000.0
50,1.5,0.05,60,25,1.5,1000.0
50,1.5,0.05,60,25,2,1000.0
50,1.5,0.05,60,30,0.5,980.6508613655617
50,1.5,0.05,60,30,0.8,980.5031912216741
50,1.5,0.05,60,30,1,984.9435150589908
50,1.5,0.05,60,30,1.2,985.0837859155115
50,1.5,0.05,60,30,1.5,985.4746076244818
50,1.5,0.05,60,30,2,980.6975430871981
50,1.5,0.05,60,35,0.5,1052.6621178538726
50,1.5,0.05,60,35,0.8,1049.0195954986573
50,1.5,0.05,60,35,1,1069.506547421142
50,1.5,0.05,60,35,1.2,1070.6369873531187
50,1.5,0.05,60,35,1.5,1072.8354850092453
50,1.5,0.05,60,35,2,1068.141329003894
50,1.5,0.05,60,40,0.5,966.3645797853192
50,1.5,0.05,60,40,0.8,950.8434416270089
50,1.5,0.05,60,40,1,943.8142877375348
50,1.5,0.05,60,40,1.2,953.6213174310402
50,1.5,0.05,60,40,1.5,943.7691557293325
50,1.5,0.05,60,40,2,937.8936771246131
50,1.5,0.05,65,25,0.5,1000.0
50,1.5,0.05,65,25,0.8,1000.0
50,1.5,0.05,65,25,1,1000.0
50,1.5,0.05,65,25,1.2,1000.0
50,1.5,0.05,65,25,1.5,1000.0
50,1.5,0.05,65,25,2,1000.0
50,1.5,0.05,65,30,0.5,980.6508613655617
50,1.5,0.05,65,30,0.8,980.5031912216741
50,1.5,0.05,65,30,1,984.9435150589908
50,1.5,0.05,65,30,1.2,985.0837859155115
50,1.5,0.05,65,30,1.5,985.4746076244818
50,1.5,0.05,65,30,2,980.6975430871981
50,1.5,0.05,65,35,0.5,1052.6621178538726
50,1.5,0.05,65,35,0.8,1049.0195954986573
50,1.5,0.05,65,35,1,1069.506547421142
50,1.5,0.05,65,35,1.2,1070.6369873531187
50,1.5,0.05,65,35,1.5,1072.8354850092453
50,1.5,0.05,65,35,2,1068.141329003894
50,1.5,0.05,65,40,0.5,966.3645797853192
50,1.5,0.05,65,40,0.8,950.8434416270089
50,1.5,0.05,65,40,1,943.8142877375348
50,1.5,0.05,65,40,1.2,953.6213174310402
50,1.5,0.05,65,40,1.5,943.7691557293325
50,1.5,0.05,65,40,2,937.8936771246131
50,1.5,0.05,70,25,0.5,1000.0
50,1.5,0.05,70,25,0.8,1000.0
50,1.5,0.05,70,25,1,1000.0
50,1.5,0.05,70,25,1.2,1000.0
50,1.5,0.05,70,25,1.5,1000.0
50,1.5,0.05,70,25,2,1000.0
50,1.5,0.05,70,30,0.5,980.6508613655617
50,1.5,0.05,70,30,0.8,980.5031912216741
50,1.5,0.05,70,30,1,984.9435150589908
50,1.5,0.05,70,30,1.2,985.0837859155115
50,1.5,0.05,70,30,1.5,985.4746076244818
50,1.5,0.05,70,30,2,980.6975430871981
50,1.5,0.05,70,35,0.5,1052.6621178538726
50,1.5,0.05,70,35,0.8,1049.0195954986573
50,1.5,0.05,70,35,1,1069.506547421142
50,1.5,0.05,70,35,1.2,1070.6369873531187
50,1.5,0.05,70,35,1.5,1072.8354850092453
50,1.5,0.05,70,35,2,1068.141329003894
50,1.5,0.05,70,40,0.5,966.3645797853192
50,1.5,0.05,70,40,0.8,950.8434416270089
50,1.5,0.05,70,40,1,943.8142877375348
50,1.5,0.05,70,40,1.2,953.6213174310402
50,1.5,0.05,70,40,1.5,943.7691557293325
50,1.5,0.05,70,40,2,937.8936771246131
50,1.5,0.05,75,25,0.5,1000.0
50,1.5,0.05,75,25,0.8,1000.0
50,1.5,0.05,75,25,1,1000.0
50,1.5,0.05,75,25,1.2,1000.0
50,1.5,0.05,75,25,1.5,1000.0
50,1.5,0.05,75,25,2,1000.0
50,1.5,0.05,75,30,0.5,980.6508613655617
50,1.5,0.05,75,30,0.8,980.5031912216741
50,1.5,0.05,75,30,1,984.9435150589908
50,1.5,0.05,75,30,1.2,985.0837859155115
50,1.5,0.05,75,30,1.5,985.4746076244818
50,1.5,0.05,75,30,2,980.6975430871981
50,1.5,0.05,75,35,0.5,1052.6621178538726
50,1.5,0.05,75,35,0.8,1049.0195954986573
50,1.5,0.05,75,35,1,1069.506547421142
50,1.5,0.05,75,35,1.2,1070.6369873531187
50,1.5,0.05,75,35,1.5,1072.8354850092453
50,1.5,0.05,75,35,2,1068.141329003894
50,1.5,0.05,75,40,0.5,966.3645797853192
50,1.5,0.05,75,40,0.8,950.8434416270089
50,1.5,0.05,75,40,1,943.8142877375348
50,1.5,0.05,75,40,1.2,953.6213174310402
50,1.5,0.05,75,40,1.5,943.7691557293325
50,1.5,0.05,75,40,2,937.8936771246131
50,1.5,0.05,80,25,0.5,1000.0
50,1.5,0.05,80,25,0.8,1000.0
50,1.5,0.05,80,25,1,1000.0
50,1.5,0.05,80,25,1.2,1000.0
50,1.5,0.05,80,25,1.5,1000.0
50,1.5,0.05,80,25,2,1000.0
50,1.5,0.05,80,30,0.5,980.6508613655617
50,1.5,0.05,80,30,0.8,980.5031912216741
50,1.5,0.05,80,30,1,984.9435150589908
50,1.5,0.05,80,30,1.2,985.0837859155115
50,1.5,0.05,80,30,1.5,985.4746076244818
50,1.5,0.05,80,30,2,980.6975430871981
50,1.5,0.05,80,35,0.5,1052.6621178538726
